"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
4225,8/5/15 05:30:00,13.79,99.70,13.76,0.3211,1,-888.9,4.24
4226,8/5/15 05:40:00,13.74,99.70,13.71,0.3207,6,-888.9,4.25
4227,8/5/15 05:50:00,13.71,99.70,13.68,0.3175,14,-888.9,4.25
4228,8/5/15 06:00:00,13.86,99.70,13.83,0.3171,29,-888.9,4.25
4229,8/5/15 06:10:00,13.79,99.70,13.76,0.3168,66,-888.9,4.25
4230,8/5/15 06:20:00,13.98,99.70,13.95,0.3163,124,-888.9,4.25
4231,8/5/15 06:30:00,14.03,99.60,13.98,0.3163,181,-888.9,4.25
4232,8/5/15 06:40:00,14.22,99.30,14.13,0.3156,226,-888.9,4.22
4233,8/5/15 06:50:00,14.27,98.70,14.08,0.3151,214,-888.9,4.24
4234,8/5/15 07:00:00,14.46,98.30,14.21,0.3148,239,-888.9,4.24
4235,8/5/15 07:10:00,14.70,97.80,14.37,0.3144,286,-888.9,4.24
4236,8/5/15 07:20:00,14.74,97.10,14.31,0.3144,309,-888.9,4.24
4237,8/5/15 07:30:00,14.89,97.10,14.45,0.3140,314,-888.9,4.24
4238,8/5/15 07:40:00,14.91,97.10,14.47,0.3136,334,-888.9,4.24
4239,8/5/15 07:50:00,14.91,97.00,14.46,0.3136,316,-888.9,4.25
4240,8/5/15 08:00:00,14.96,96.70,14.46,0.3136,324,-888.9,4.25
4241,8/5/15 08:10:00,15.13,96.80,14.64,0.3136,419,-888.9,4.25
4242,8/5/15 08:20:00,15.46,96.10,14.86,0.3136,579,-888.9,4.24
4243,8/5/15 08:30:00,16.08,94.50,15.22,0.3140,616,-888.9,4.25
4244,8/5/15 08:40:00,16.08,92.30,14.85,0.3140,659,-888.9,4.24
4245,8/5/15 08:50:00,16.39,92.40,15.18,0.3144,566,-888.9,4.24
4246,8/5/15 09:00:00,16.30,91.90,15.00,0.3148,561,-888.9,4.24
4247,8/5/15 09:10:00,16.53,91.30,15.13,0.3148,606,-888.9,4.24
4248,8/5/15 09:20:00,17.80,89.50,16.07,0.3148,941,-888.9,4.24
4249,8/5/15 09:30:00,18.91,85.80,16.50,0.3144,1139,-888.9,4.24
4250,8/5/15 09:40:00,18.72,83.90,15.97,0.3144,831,-888.9,4.24
4251,8/5/15 09:50:00,18.20,85.50,15.75,0.3178,689,-888.9,4.24
4252,8/5/15 10:00:00,16.99,90.90,15.51,0.3265,614,-888.9,4.25
4253,8/5/15 10:10:00,17.44,91.70,16.09,0.3290,684,-888.9,4.25
4254,8/5/15 10:20:00,17.08,89.30,15.33,0.3286,786,-888.9,4.25
4255,8/5/15 10:30:00,17.42,88.50,15.52,0.3274,801,-888.9,4.25
4256,8/5/15 10:40:00,17.84,88.40,15.92,0.3269,724,-888.9,4.24
4257,8/5/15 10:50:00,17.30,89.40,15.56,0.3265,734,-888.9,4.24
4258,8/5/15 11:00:00,17.11,89.40,15.37,0.3265,734,-888.9,4.24
4259,8/5/15 11:10:00,16.68,90.00,15.05,0.3261,814,-888.9,4.25
4260,8/5/15 11:20:00,16.37,90.80,14.88,0.3256,654,-888.9,4.25
4261,8/5/15 11:30:00,16.42,92.10,15.15,0.3249,534,-888.9,4.25
4262,8/5/15 11:40:00,16.32,91.70,14.99,0.3249,549,-888.9,4.25
4263,8/5/15 11:50:00,16.72,89.80,15.06,0.3244,746,-888.9,4.25
4264,8/5/15 12:00:00,17.25,88.80,15.40,0.3240,954,-888.9,4.25
4265,8/5/15 12:10:00,17.53,87.10,15.38,0.3235,1051,-888.9,4.25
4266,8/5/15 12:20:00,17.91,85.80,15.52,0.3240,951,-888.9,4.27
4267,8/5/15 12:30:00,18.34,85.30,15.85,0.3240,729,-888.9,4.25
4268,8/5/15 12:40:00,18.65,84.30,15.97,0.3235,816,-888.9,4.24
4269,8/5/15 12:50:00,18.25,82.20,15.18,0.3231,959,-888.9,4.24
4270,8/5/15 13:00:00,18.27,82.20,15.20,0.3228,856,-888.9,4.25
4271,8/5/15 13:10:00,18.01,82.80,15.06,0.3223,619,-888.9,4.25
4272,8/5/15 13:20:00,18.30,83.00,15.38,0.3223,536,-888.9,4.25
4273,8/5/15 13:30:00,18.51,81.30,15.26,0.3216,631,-888.9,4.23
4274,8/5/15 13:40:00,17.89,81.60,14.72,0.3207,841,-888.9,4.24
4275,8/5/15 13:50:00,18.37,82.00,15.26,0.3204,1171,-888.9,4.25
4276,8/5/15 14:00:00,18.03,82.20,14.97,0.3199,694,-888.9,4.25
4277,8/5/15 14:10:00,17.39,84.20,14.72,0.3183,369,-888.9,4.25
4278,8/5/15 14:20:00,16.08,90.80,14.60,0.3352,351,-888.9,4.25
4279,8/5/15 14:30:00,16.80,92.60,15.61,0.3380,654,-888.9,4.22
4280,8/5/15 14:40:00,17.77,91.90,16.46,0.3357,1136,-888.9,4.24
4281,8/5/15 14:50:00,18.44,87.50,16.35,0.3335,1359,-888.9,4.24
4282,8/5/15 15:00:00,18.03,86.40,15.75,0.3312,916,-888.9,4.25
4283,8/5/15 15:10:00,18.30,86.70,16.06,0.3299,1031,-888.9,4.25
4284,8/5/15 15:20:00,17.37,86.90,15.18,0.3295,814,-888.9,4.25
4285,8/5/15 15:30:00,17.22,88.20,15.27,0.3286,556,-888.9,4.22
4286,8/5/15 15:40:00,16.87,89.00,15.06,0.3277,409,-888.9,4.24
4287,8/5/15 15:50:00,16.75,89.70,15.07,0.3256,544,-888.9,4.24
4288,8/5/15 16:00:00,15.96,92.30,14.73,0.3249,479,-888.9,4.25
4289,8/5/15 16:10:00,15.89,93.60,14.88,0.3244,349,-888.9,4.25
4290,8/5/15 16:20:00,15.63,93.80,14.65,0.3240,271,-888.9,4.25
4291,8/5/15 16:30:00,15.58,93.60,14.57,0.3231,296,-888.9,4.23
4292,8/5/15 16:40:00,15.08,93.40,14.04,0.3235,291,-888.9,4.24
4293,8/5/15 16:50:00,15.10,94.40,14.23,0.3231,264,-888.9,4.25
4294,8/5/15 17:00:00,15.20,94.30,14.31,0.3228,271,-888.9,4.25
4295,8/5/15 17:10:00,15.15,94.50,14.29,0.3228,251,-888.9,4.25
4296,8/5/15 17:20:00,15.13,94.70,14.30,0.3216,206,-888.9,4.25
4297,8/5/15 17:30:00,15.03,94.50,14.17,0.3211,154,-888.9,4.22
4298,8/5/15 17:40:00,14.98,94.40,14.11,0.3207,129,-888.9,4.22
4299,8/5/15 17:50:00,14.89,94.70,14.06,0.3199,114,-888.9,4.24
4300,8/5/15 18:00:00,15.03,95.00,14.25,0.3199,91,-888.9,4.22
4301,8/5/15 18:10:00,14.98,95.30,14.26,0.3195,51,-888.9,4.24
4302,8/5/15 18:20:00,14.62,95.30,13.90,0.3192,44,-888.9,4.24
4303,8/5/15 18:30:00,14.22,95.90,13.59,0.3187,34,-888.9,4.24
4304,8/5/15 18:40:00,14.41,96.40,13.86,0.3183,9,-888.9,4.22
4305,8/5/15 18:50:00,14.51,96.60,13.99,0.3183,1,-888.9,4.24
4306,8/5/15 19:00:00,14.27,96.60,13.75,0.3178,1,-888.9,4.24
4307,8/5/15 19:10:00,14.39,96.80,13.90,0.3175,1,-888.9,4.24
4308,8/5/15 19:20:00,14.24,96.90,13.77,0.3171,1,-888.9,4.24
4309,8/5/15 19:30:00,14.03,96.90,13.56,0.3171,1,-888.9,4.25
4310,8/5/15 19:40:00,14.19,97.10,13.76,0.3168,1,-888.9,4.25
4311,8/5/15 19:50:00,14.39,97.30,13.98,0.3168,1,-888.9,4.25
4312,8/5/15 20:00:00,14.34,97.40,13.95,0.3163,1,-888.9,4.23
4313,8/5/15 20:10:00,14.22,97.40,13.83,0.3160,1,-888.9,4.24
4314,8/5/15 20:20:00,14.51,97.30,14.10,0.3160,1,-888.9,4.24
4315,8/5/15 20:30:00,14.12,97.20,13.70,0.3156,1,-888.9,4.24
4316,8/5/15 20:40:00,14.17,97.40,13.78,0.3156,1,-888.9,4.24
4317,8/5/15 20:50:00,14.05,97.50,13.68,0.3151,1,-888.9,4.24
4318,8/5/15 21:00:00,14.07,97.60,13.72,0.3151,1,-888.9,4.24
4319,8/5/15 21:10:00,14.60,97.80,14.27,0.3148,1,-888.9,4.24
4320,8/5/15 21:20:00,14.15,98.10,13.87,0.3148,1,-888.9,4.24
4321,8/5/15 21:30:00,14.05,98.20,13.79,0.3339,1,-888.9,4.24
4322,8/5/15 21:40:00,14.03,98.50,13.81,0.3568,1,-888.9,4.25
4323,8/5/15 21:50:00,13.98,98.80,13.81,0.3638,1,-888.9,4.25
4324,8/5/15 22:00:00,13.86,98.90,13.70,0.3557,1,-888.9,4.23
4325,8/5/15 22:10:00,13.93,99.10,13.81,0.3476,1,-888.9,4.24
4326,8/5/15 22:20:00,13.93,99.20,13.82,0.3399,1,-888.9,4.24
4327,8/5/15 22:30:00,13.95,99.20,13.85,0.3352,1,-888.9,4.24
4328,8/5/15 22:40:00,13.98,99.30,13.89,0.3312,1,-888.9,4.24
4329,8/5/15 22:50:00,14.03,99.40,13.95,0.3290,1,-888.9,4.24
4330,8/5/15 23:00:00,14.03,99.50,13.97,0.3274,1,-888.9,4.24
4331,8/5/15 23:10:00,14.07,99.50,14.01,0.3261,1,-888.9,4.24
4332,8/5/15 23:20:00,14.07,99.50,14.01,0.3252,1,-888.9,4.24
4333,8/5/15 23:30:00,14.10,99.60,14.05,0.3244,1,-888.9,4.24
4334,8/5/15 23:40:00,14.03,99.60,13.98,0.3235,1,-888.9,4.25
4335,8/5/15 23:50:00,14.03,99.60,13.98,0.3228,1,-888.9,4.24
4336,8/6/15 00:00:00,13.95,99.50,13.89,0.3219,1,-888.9,4.24
4337,8/6/15 00:10:00,14.00,99.50,13.94,0.3216,1,-888.9,4.24
4338,8/6/15 00:20:00,13.93,99.60,13.89,0.3216,1,-888.9,4.24
4339,8/6/15 00:30:00,13.93,99.40,13.85,0.3211,1,-888.9,4.24
4340,8/6/15 00:40:00,13.91,99.40,13.83,0.3207,1,-888.9,4.24
4341,8/6/15 00:50:00,13.86,99.40,13.78,0.3204,1,-888.9,4.24
4342,8/6/15 01:00:00,13.88,99.40,13.81,0.3195,1,-888.9,4.24
4343,8/6/15 01:10:00,13.81,99.30,13.72,0.3192,1,-888.9,4.24
4344,8/6/15 01:20:00,13.88,99.40,13.81,0.3192,1,-888.9,4.24
4345,8/6/15 01:30:00,13.86,99.30,13.77,0.3187,1,-888.9,4.24
4346,8/6/15 01:40:00,13.81,99.20,13.70,0.3187,1,-888.9,4.24
4347,8/6/15 01:50:00,13.81,99.20,13.70,0.3178,1,-888.9,4.25
4348,8/6/15 02:00:00,13.83,99.20,13.73,0.3175,1,-888.9,4.24
4349,8/6/15 02:10:00,13.83,99.20,13.73,0.3178,1,-888.9,4.25
4350,8/6/15 02:20:00,13.81,99.30,13.72,0.3178,1,-888.9,4.24
4351,8/6/15 02:30:00,13.79,99.40,13.71,0.3178,1,-888.9,4.24
4352,8/6/15 02:40:00,13.76,99.40,13.69,0.3168,1,-888.9,4.24
4353,8/6/15 02:50:00,13.79,99.50,13.73,0.3160,1,-888.9,4.24
4354,8/6/15 03:00:00,13.76,99.40,13.69,0.3163,1,-888.9,4.24
4355,8/6/15 03:10:00,13.83,99.40,13.76,0.3160,1,-888.9,4.24
4356,8/6/15 03:20:00,13.86,99.30,13.77,0.3160,1,-888.9,4.24
4357,8/6/15 03:30:00,13.88,99.30,13.79,0.3156,1,-888.9,4.24
4358,8/6/15 03:40:00,13.83,99.40,13.76,0.3151,1,-888.9,4.24
4359,8/6/15 03:50:00,13.83,99.40,13.76,0.3151,1,-888.9,4.22
4360,8/6/15 04:00:00,13.76,99.40,13.69,0.3156,1,-888.9,4.24
4361,8/6/15 04:10:00,13.67,99.40,13.59,0.3160,1,-888.9,4.24
4362,8/6/15 04:20:00,13.62,99.40,13.54,0.3192,1,-888.9,4.24
4363,8/6/15 04:30:00,13.55,99.50,13.49,0.3183,1,-888.9,4.24
4364,8/6/15 04:40:00,13.45,99.50,13.39,0.3192,1,-888.9,4.24
4365,8/6/15 04:50:00,13.35,99.50,13.29,0.3207,1,-888.9,4.24
4366,8/6/15 05:00:00,13.26,99.50,13.20,0.3223,1,-888.9,4.24
4367,8/6/15 05:10:00,13.23,99.50,13.17,0.3231,1,-888.9,4.24
4368,8/6/15 05:20:00,13.21,99.60,13.16,0.3228,1,-888.9,4.24
4369,8/6/15 05:30:00,13.16,99.60,13.12,0.3231,1,-888.9,4.24
4370,8/6/15 05:40:00,13.21,99.50,13.15,0.3223,6,-888.9,4.25
4371,8/6/15 05:50:00,13.23,99.50,13.17,0.3228,9,-888.9,4.22
4372,8/6/15 06:00:00,13.26,99.40,13.18,0.3228,19,-888.9,4.24
4373,8/6/15 06:10:00,13.26,99.40,13.18,0.3231,34,-888.9,4.24
4374,8/6/15 06:20:00,13.33,99.20,13.22,0.3256,61,-888.9,4.24
4375,8/6/15 06:30:00,13.38,99.10,13.25,0.3249,74,-888.9,4.24
4376,8/6/15 06:40:00,13.52,99.00,13.38,0.3252,96,-888.9,4.24
4377,8/6/15 06:50:00,13.59,99.00,13.46,0.3249,119,-888.9,4.24
4378,8/6/15 07:00:00,13.62,98.70,13.43,0.3244,134,-888.9,4.24
4379,8/6/15 07:10:00,13.76,98.50,13.55,0.3244,119,-888.9,4.24
4380,8/6/15 07:20:00,13.86,98.10,13.58,0.3244,174,-888.9,4.24
4381,8/6/15 07:30:00,13.95,98.00,13.66,0.3231,236,-888.9,4.24
4382,8/6/15 07:40:00,14.19,97.60,13.84,0.3228,259,-888.9,4.24
4383,8/6/15 07:50:00,14.15,97.20,13.73,0.3223,211,-888.9,4.22
4384,8/6/15 08:00:00,14.29,97.60,13.93,0.3219,206,-888.9,4.24
4385,8/6/15 08:10:00,14.24,97.60,13.88,0.3211,206,-888.9,4.24
4386,8/6/15 08:20:00,14.22,97.70,13.88,0.3204,229,-888.9,4.24
4387,8/6/15 08:30:00,14.46,97.30,14.05,0.3199,274,-888.9,4.24
4388,8/6/15 08:40:00,14.36,97.20,13.94,0.3192,156,-888.9,4.24
4389,8/6/15 08:50:00,14.41,97.60,14.05,0.3187,121,-888.9,4.24
4390,8/6/15 09:00:00,14.39,97.30,13.98,0.3183,156,-888.9,4.24
4391,8/6/15 09:10:00,14.72,97.20,14.30,0.3178,229,-888.9,4.24
4392,8/6/15 09:20:00,15.13,96.50,14.59,0.3175,341,-888.9,4.24
4393,8/6/15 09:30:00,15.49,95.10,14.72,0.3175,496,-888.9,4.24
4394,8/6/15 09:40:00,16.13,93.50,15.10,0.3178,721,-888.9,4.24
4395,8/6/15 09:50:00,16.58,91.90,15.28,0.3178,999,-888.9,4.23
4396,8/6/15 10:00:00,16.82,91.50,15.45,0.3183,771,-888.9,4.24
4397,8/6/15 10:10:00,15.96,91.30,14.56,0.3183,526,-888.9,4.24
4398,8/6/15 10:20:00,15.89,92.80,14.75,0.3178,434,-888.9,4.24
4399,8/6/15 10:30:00,16.61,92.90,15.47,0.3178,701,-888.9,4.24
4400,8/6/15 10:40:00,17.37,91.20,15.94,0.3175,1176,-888.9,4.25
4401,8/6/15 10:50:00,18.08,86.60,15.83,0.3175,1411,-888.9,4.23
4402,8/6/15 11:00:00,18.20,85.80,15.80,0.3175,1299,-888.9,4.24
4403,8/6/15 11:10:00,18.44,84.20,15.74,0.3171,1234,-888.9,4.24
4404,8/6/15 11:20:00,18.18,83.70,15.39,0.3171,1131,-888.9,4.24
4405,8/6/15 11:30:00,17.56,83.30,14.71,0.3171,864,-888.9,4.24
4406,8/6/15 11:40:00,18.41,83.70,15.63,0.3168,1359,-888.9,4.25
4407,8/6/15 11:50:00,17.56,82.50,14.56,0.3163,824,-888.9,4.24
4408,8/6/15 12:00:00,17.30,84.20,14.62,0.3160,669,-888.9,4.24
4409,8/6/15 12:10:00,17.56,85.40,15.10,0.3163,929,-888.9,4.21
4410,8/6/15 12:20:00,18.03,83.20,15.16,0.3163,1491,-888.9,4.24
4411,8/6/15 12:30:00,18.30,81.50,15.09,0.3148,1416,-888.9,4.24
4412,8/6/15 12:40:00,18.08,81.70,14.92,0.3151,1081,-888.9,4.24
4413,8/6/15 12:50:00,17.80,81.00,14.51,0.3151,966,-888.9,4.22
4414,8/6/15 13:00:00,18.27,81.30,15.03,0.3148,1044,-888.9,4.24
4415,8/6/15 13:10:00,17.75,81.50,14.56,0.3144,991,-888.9,4.24
4416,8/6/15 13:20:00,17.46,81.50,14.28,0.3140,1121,-888.9,4.24
4417,8/6/15 13:30:00,17.58,82.20,14.53,0.3136,1099,-888.9,4.24
4418,8/6/15 13:40:00,17.46,83.10,14.58,0.3136,826,-888.9,4.25
4419,8/6/15 13:50:00,17.82,83.30,14.97,0.3133,741,-888.9,4.25
4420,8/6/15 14:00:00,17.82,82.80,14.88,0.3133,841,-888.9,4.25
4421,8/6/15 14:10:00,17.68,82.50,14.68,0.3128,859,-888.9,4.23
4422,8/6/15 14:20:00,17.63,82.70,14.67,0.3128,871,-888.9,4.24
4423,8/6/15 14:30:00,17.34,83.00,14.45,0.3125,809,-888.9,4.24
4424,8/6/15 14:40:00,17.11,84.70,14.53,0.3121,699,-888.9,4.24
4425,8/6/15 14:50:00,16.99,85.50,14.56,0.3121,634,-888.9,4.24
4426,8/6/15 15:00:00,17.49,85.60,15.07,0.3121,696,-888.9,4.25
4427,8/6/15 15:10:00,16.82,86.20,14.52,0.3118,724,-888.9,4.25
4428,8/6/15 15:20:00,16.32,87.30,14.22,0.3118,501,-888.9,4.26
4429,8/6/15 15:30:00,16.61,87.70,14.58,0.3118,501,-888.9,4.25
4430,8/6/15 15:40:00,16.03,88.20,14.10,0.3113,374,-888.9,4.26
4431,8/6/15 15:50:00,16.30,89.00,14.50,0.3113,316,-888.9,4.25
4432,8/6/15 16:00:00,16.15,89.60,14.46,0.3118,316,-888.9,4.24
4433,8/6/15 16:10:00,15.99,90.00,14.37,0.3113,374,-888.9,4.24
4434,8/6/15 16:20:00,16.18,90.00,14.55,0.3118,379,-888.9,4.24
4435,8/6/15 16:30:00,16.22,89.90,14.58,0.3113,381,-888.9,4.24
4436,8/6/15 16:40:00,16.13,90.10,14.52,0.3113,364,-888.9,4.24
4437,8/6/15 16:50:00,15.68,90.40,14.13,0.3113,316,-888.9,4.24
4438,8/6/15 17:00:00,15.68,91.50,14.31,0.3113,286,-888.9,4.24
4439,8/6/15 17:10:00,15.56,91.90,14.26,0.3110,261,-888.9,4.24
4440,8/6/15 17:20:00,15.68,92.00,14.40,0.3110,229,-888.9,4.24
4441,8/6/15 17:30:00,15.60,92.10,14.34,0.3113,186,-888.9,4.24
4442,8/6/15 17:40:00,15.41,92.00,14.14,0.3110,144,-888.9,4.24
4443,8/6/15 17:50:00,15.22,92.40,14.02,0.3110,111,-888.9,4.24
4444,8/6/15 18:00:00,15.06,93.00,13.95,0.3110,74,-888.9,4.24
4445,8/6/15 18:10:00,15.10,93.60,14.10,0.3106,39,-888.9,4.24
4446,8/6/15 18:20:00,14.89,93.60,13.88,0.3106,21,-888.9,4.24
4447,8/6/15 18:30:00,14.84,94.00,13.90,0.3106,9,-888.9,4.24
4448,8/6/15 18:40:00,14.82,94.20,13.91,0.3102,1,-888.9,4.24
4449,8/6/15 18:50:00,14.77,94.40,13.90,0.3106,1,-888.9,4.24
4450,8/6/15 19:00:00,14.70,94.70,13.87,0.3102,1,-888.9,4.24
4451,8/6/15 19:10:00,14.62,94.90,13.83,0.3102,1,-888.9,4.24
4452,8/6/15 19:20:00,14.91,95.10,14.15,0.3098,1,-888.9,4.24
4453,8/6/15 19:30:00,14.70,95.20,13.95,0.3102,1,-888.9,4.24
4454,8/6/15 19:40:00,14.72,95.30,13.99,0.3098,1,-888.9,4.24
4455,8/6/15 19:50:00,14.55,95.60,13.88,0.3098,1,-888.9,4.24
4456,8/6/15 20:00:00,14.67,96.00,14.06,0.3098,1,-888.9,4.24
4457,8/6/15 20:10:00,14.39,96.30,13.82,0.3098,1,-888.9,4.24
4458,8/6/15 20:20:00,14.41,96.60,13.89,0.3098,1,-888.9,4.24
4459,8/6/15 20:30:00,14.43,96.80,13.95,0.3098,1,-888.9,4.24
4460,8/6/15 20:40:00,14.34,96.80,13.85,0.3095,1,-888.9,4.24
4461,8/6/15 20:50:00,14.19,96.70,13.69,0.3095,1,-888.9,4.24
4462,8/6/15 21:00:00,14.46,97.10,14.02,0.3095,1,-888.9,4.24
4463,8/6/15 21:10:00,13.74,97.40,13.35,0.3092,1,-888.9,4.24
4464,8/6/15 21:20:00,14.03,97.30,13.62,0.3095,1,-888.9,4.24
4465,8/6/15 21:30:00,14.36,97.20,13.94,0.3095,1,-888.9,4.24
4466,8/6/15 21:40:00,14.29,97.30,13.88,0.3092,1,-888.9,4.24
4467,8/6/15 21:50:00,14.36,97.30,13.96,0.3087,1,-888.9,4.24
4468,8/6/15 22:00:00,14.12,97.30,13.72,0.3087,1,-888.9,4.24
4469,8/6/15 22:10:00,14.46,96.00,13.84,0.3084,1,-888.9,4.23
4470,8/6/15 22:20:00,14.12,96.50,13.59,0.3084,1,-888.9,4.24
4471,8/6/15 22:30:00,14.12,97.00,13.67,0.3084,1,-888.9,4.24
4472,8/6/15 22:40:00,14.07,96.90,13.61,0.3084,1,-888.9,4.24
4473,8/6/15 22:50:00,14.15,96.60,13.63,0.3084,1,-888.9,4.24
4474,8/6/15 23:00:00,14.07,96.70,13.57,0.3084,1,-888.9,4.24
4475,8/6/15 23:10:00,14.19,96.80,13.71,0.3084,1,-888.9,4.22
4476,8/6/15 23:20:00,14.10,96.70,13.60,0.3084,1,-888.9,4.24
4477,8/6/15 23:30:00,14.12,97.00,13.67,0.3084,1,-888.9,4.24
4478,8/6/15 23:40:00,14.05,96.90,13.58,0.3080,1,-888.9,4.24
4479,8/6/15 23:50:00,14.10,96.70,13.60,0.3080,1,-888.9,4.24
4480,8/7/15 00:00:00,13.95,96.80,13.47,0.3084,1,-888.9,4.24
4481,8/7/15 00:10:00,13.86,97.50,13.49,0.3084,1,-888.9,4.23
4482,8/7/15 00:20:00,13.74,97.90,13.43,0.3080,1,-888.9,4.24
4483,8/7/15 00:30:00,13.71,97.90,13.40,0.3080,1,-888.9,4.24
4484,8/7/15 00:40:00,13.69,97.80,13.36,0.3077,1,-888.9,4.24
4485,8/7/15 00:50:00,13.57,97.90,13.26,0.3080,1,-888.9,4.24
4486,8/7/15 01:00:00,13.69,97.70,13.35,0.3077,1,-888.9,4.24
4487,8/7/15 01:10:00,13.62,97.30,13.21,0.3077,1,-888.9,4.22
4488,8/7/15 01:20:00,13.69,96.80,13.21,0.3077,1,-888.9,4.23
4489,8/7/15 01:30:00,13.79,96.50,13.26,0.3077,1,-888.9,4.24
4490,8/7/15 01:40:00,13.71,96.60,13.20,0.3077,1,-888.9,4.24
4491,8/7/15 01:50:00,13.67,96.80,13.18,0.3077,1,-888.9,4.24
4492,8/7/15 02:00:00,13.69,97.10,13.25,0.3077,1,-888.9,4.24
4493,8/7/15 02:10:00,13.55,97.20,13.13,0.3072,1,-888.9,4.23
4494,8/7/15 02:20:00,13.62,97.40,13.23,0.3077,1,-888.9,4.24
4495,8/7/15 02:30:00,13.62,97.60,13.26,0.3077,1,-888.9,4.24
4496,8/7/15 02:40:00,13.59,97.50,13.22,0.3072,1,-888.9,4.24
4497,8/7/15 02:50:00,13.59,96.80,13.11,0.3072,1,-888.9,4.24
4498,8/7/15 03:00:00,13.52,96.50,12.99,0.3077,1,-888.9,4.24
4499,8/7/15 03:10:00,13.55,96.50,13.02,0.3072,1,-888.9,4.22
4500,8/7/15 03:20:00,13.50,96.60,12.98,0.3072,1,-888.9,4.23
4501,8/7/15 03:30:00,13.50,96.90,13.03,0.3072,1,-888.9,4.24
4502,8/7/15 03:40:00,13.33,97.10,12.89,0.3069,1,-888.9,4.24
4503,8/7/15 03:50:00,13.55,96.70,13.05,0.3069,1,-888.9,4.24
4504,8/7/15 04:00:00,13.40,96.80,12.92,0.3069,1,-888.9,4.24
4505,8/7/15 04:10:00,13.31,97.00,12.85,0.3066,1,-888.9,4.22
4506,8/7/15 04:20:00,13.40,96.90,12.93,0.3069,1,-888.9,4.24
4507,8/7/15 04:30:00,13.33,97.20,12.91,0.3069,1,-888.9,4.24
4508,8/7/15 04:40:00,13.33,97.40,12.94,0.3066,1,-888.9,4.24
4509,8/7/15 04:50:00,13.45,96.90,12.98,0.3066,1,-888.9,4.24
4510,8/7/15 05:00:00,13.35,96.20,12.78,0.3066,1,-888.9,4.25
4511,8/7/15 05:10:00,13.33,96.10,12.74,0.3066,1,-888.9,4.22
4512,8/7/15 05:20:00,13.33,96.40,12.78,0.3066,1,-888.9,4.23
4513,8/7/15 05:30:00,13.23,96.50,12.70,0.3069,4,-888.9,4.23
4514,8/7/15 05:40:00,13.18,97.20,12.77,0.3066,9,-888.9,4.24
4515,8/7/15 05:50:00,13.18,97.40,12.80,0.3066,16,-888.9,4.24
4516,8/7/15 06:00:00,13.26,97.50,12.89,0.3066,31,-888.9,4.24
4517,8/7/15 06:10:00,13.28,97.10,12.85,0.3066,59,-888.9,4.22
4518,8/7/15 06:20:00,13.33,96.50,12.80,0.3066,94,-888.9,4.23
4519,8/7/15 06:30:00,13.57,96.60,13.06,0.3066,121,-888.9,4.23
4520,8/7/15 06:40:00,13.59,96.80,13.11,0.3066,134,-888.9,4.24
4521,8/7/15 06:50:00,13.93,96.00,13.32,0.3066,211,-888.9,4.24
4522,8/7/15 07:00:00,14.58,95.10,13.82,0.3062,341,-888.9,4.24
4523,8/7/15 07:10:00,14.67,93.90,13.72,0.3062,441,-888.9,4.22
4524,8/7/15 07:20:00,14.89,93.20,13.82,0.3062,584,-888.9,4.23
4525,8/7/15 07:30:00,15.70,91.00,14.25,0.3062,671,-888.9,4.23
4526,8/7/15 07:40:00,15.72,90.50,14.19,0.3062,539,-888.9,4.23
4527,8/7/15 07:50:00,16.65,89.10,14.87,0.3062,681,-888.9,4.24
4528,8/7/15 08:00:00,16.03,87.40,13.96,0.3062,556,-888.9,4.24
4529,8/7/15 08:10:00,15.65,88.50,13.78,0.3062,454,-888.9,4.23
4530,8/7/15 08:20:00,15.60,89.60,13.92,0.3058,401,-888.9,4.24
4531,8/7/15 08:30:00,15.56,89.40,13.84,0.3062,396,-888.9,4.24
4532,8/7/15 08:40:00,15.77,89.40,14.05,0.3058,404,-888.9,4.24
4533,8/7/15 08:50:00,16.25,88.50,14.36,0.3058,446,-888.9,4.24
4534,8/7/15 09:00:00,16.20,87.20,14.09,0.3058,494,-888.9,4.24
4535,8/7/15 09:10:00,16.72,87.00,14.57,0.3054,574,-888.9,4.23
4536,8/7/15 09:20:00,17.20,85.70,14.80,0.3054,609,-888.9,4.24
4537,8/7/15 09:30:00,17.03,85.10,14.53,0.3054,681,-888.9,4.24
4538,8/7/15 09:40:00,17.18,83.60,14.40,0.3051,706,-888.9,4.24
4539,8/7/15 09:50:00,16.94,84.30,14.29,0.3054,641,-888.9,4.24
4540,8/7/15 10:00:00,16.87,84.50,14.26,0.3051,599,-888.9,4.24
4541,8/7/15 10:10:00,17.03,84.30,14.38,0.3051,646,-888.9,4.23
4542,8/7/15 10:20:00,17.01,83.90,14.29,0.3048,646,-888.9,4.24
4543,8/7/15 10:30:00,17.37,83.00,14.47,0.3048,686,-888.9,4.24
4544,8/7/15 10:40:00,17.65,80.70,14.31,0.3043,736,-888.9,4.24
4545,8/7/15 10:50:00,17.51,79.50,13.94,0.3043,721,-888.9,4.24
4546,8/7/15 11:00:00,18.30,79.50,14.71,0.3043,796,-888.9,4.24
4547,8/7/15 11:10:00,18.49,78.00,14.60,0.3040,821,-888.9,4.23
